1.8883415435139561 1.4802631578947367
2.463054187192119 1.5032894736842106
3.0377668308702788 1.4901315789473684
3.2840722495894887 1.5328947368421053
4.187192118226598 1.5230263157894735
4.515599343185549 1.5032894736842106
5.254515599343186 1.539473684210526
6.321839080459771 1.539473684210526
6.568144499178981 1.506578947368421
6.814449917898191 1.5559210526315788
7.22495894909688 1.5493421052631577
9.031198686371098 1.5427631578947367
9.770114942528735 1.5526315789473684
11.247947454844006 1.539473684210526
12.5615763546798 1.5164473684210527
12.889983579638749 1.4802631578947367
13.46469622331691 1.569078947368421
14.203612479474547 1.361842105263158
14.449917898193757 1.9868421052631577
14.860426929392446 1.651315789473684
15.599343185550083 1.6052631578947367
17.569786535303777 1.5625
18.88341543513957 1.6151315789473684
19.54022988505747 1.6151315789473684
20.85385878489327 1.588815789473684
23.973727422003286 1.5592105263157894
25.779967159277504 1.539473684210526
28.735632183908038 1.539473684210526
29.39244663382594 1.5197368421052633
32.10180623973727 1.5657894736842104
36.53530377668308 1.569078947368421
39.49096880131363 1.5789473684210527
43.103448275862064 1.582236842105263
45.64860426929393 1.5953947368421053
47.45484400656814 1.601973684210526
49.75369458128078 1.6348684210526314
